incident_id,company_name,company_revenue_usd,company_size_revenue,country_hq,industry_primary,industry_secondary,tipo_industria,employee_count,company_size_employee,is_public_company,stock_ticker,incident_date,incident_year,incident_month,incident_quarter,incident_quarter_label,incident_year_quarter,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_vector_secondary_label,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_impact_category,data_type,systems_affected,downtime_hours,downtime_impact_category,quality_score,direct_loss_usd,ransom_paid_usd,recovery_cost_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,price_disclosure_day,sector_return_same_period,abnormal_return_1d,abnormal_return_30d,days_to_price_recovery,rango_recuperacion,estado_recuperacion,company_size
2025-1022-003,MarketFresh Stores Corp.,108537488953.55,100B–1T,CA,44-45,,Solo Primaria,723769,Muy grande,True,MAR1.TO,2025-10-22,2025,10,4,Q4,2025 Q4,False,2025-10-29,2025-11-17,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Akira,suspected,632434.0,Alto,financial,"website,CRM,cloud_infrastructure,customer_database,active_directory",,Sin dato,60.48,30305395.36,0.0,19552886.38,98859.79,,57078089.82,317.44,-0.018991,-0.057828,-0.035152,300.0,>30 días,Recuperación lenta,Mediana
2023-0703-001,Quantum Bravo Schools Technologies Ltd.,158654569.62,< 1B,IL,61,,Solo Primaria,3643,Muy grande,False,,2023-07-03,2023,7,3,Q3,2023 Q3,False,2023-07-10,2023-08-14,ransomware,malware,malware,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,suspected,4644.0,Medio,financial,SSO,84.34,Alto,50.14,28657156.34,666981.68,24499647.46,0.0,,56615536.19,,,,,,,,Pequeña
2022-0715-001,BulkDirect Wholesale Ltda.,9760630250.54,1B–10B,BR,42,48-49,Primaria y Secundaria,33834,Muy grande,True,BULK.SA,2022-07-15,2022,7,3,Q3,2022 Q3,False,2022-07-27,2022-09-01,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Hunters_International,probable,26007.0,Medio,mixed,VPN,35.57,Medio,74.89,,,,,,,52.75,0.029058,-0.03797,0.013775,22.0,8-30 días,Recuperación rápida,Mediana
2025-0130-001,Granite Hawk Labs Group Inc.,8315859874.51,1B–10B,US,62,54,Primaria y Secundaria,34182,Muy grande,True,GHL,2025-01-30,2025,1,1,Q1,2025 Q1,False,2025-02-08,2025-03-18,backdoor,apt,apt,Exploitation of unpatched VPN appliance → web shell implant → SSH backdoor installed → persistent access maintained for 6+ months → bulk data exfiltration,BlackCat/ALPHV,suspected,,Sin dato,,VPN,,Sin dato,82.86,25277060.88,0.0,27775114.67,0.0,16864133.13,56307758.84,102.07,-0.013807,-0.028799,-0.014259,31.0,>30 días,Recuperación lenta,Mediana
2021-0318-002,Brennan Software N.V.,640396276.87,< 1B,NL,51,,Solo Primaria,2196,Muy grande,True,BREN.AS,2021-03-18,2021,3,1,Q1,2021 Q1,False,2021-06-16,2021-07-06,supply_chain,ransomware,ransomware,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,RansomHub,probable,,Sin dato,,"cloud_infrastructure,customer_database,HR_systems,website,SCADA",144.06,Alto,74.8,2469959.56,0.0,1755889.61,0.0,,4425406.7,6.28,0.021438,-0.051165,-0.019079,49.0,>30 días,Recuperación lenta,Pequeña
2023-1001-003,Eclipse Wolverine Administration Corp.,1071616600.93,1B–10B,US,92,,Solo Primaria,12820,Muy grande,False,,2023-10-01,2023,10,4,Q4,2023 Q4,False,2024-04-02,2024-04-05,supply_chain,ddos,ddos,,Royal,probable,,Sin dato,,"manufacturing_OT,email,customer_database,file_servers,cloud_infrastructure",,Sin dato,85.71,5319379.21,0.0,5822539.22,0.0,3928948.74,11576419.52,,,,,,,,Mediana
2025-0627-001,Gutierrez Assurance Ltda.,132933580.37,< 1B,BR,52,,Solo Primaria,360,Grande,False,,2025-06-27,2025,6,2,Q2,2025 Q2,False,2025-07-14,2025-09-15,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,NoName057,probable,29748.0,Medio,mixed,"customer_database,backup_systems,file_servers,payment_systems,VPN",352.06,Alto,83.88,3000000.0,0.0,3369872.47,393180.16,4582677.06,7485452.0,,,,,,,,Pequeña
2024-0114-001,Aldridge Department Inc.,44037690502.25,10B–100B,US,92,,Solo Primaria,341000,Muy grande,False,,2024-01-14,2024,1,1,Q1,2024 Q1,False,2024-03-16,2024-04-02,data_breach,,Sin vector secundario,,Medusa,suspected,979705.0,Alto,PII,"cloud_infrastructure,file_servers",,Sin dato,70.76,14972797.59,0.0,15929350.68,0.0,,33561853.92,,,,,,,,Mediana
2025-0302-001,Edmonton BioSciences Inc.,45648907853.35,10B–100B,CA,62,,Solo Primaria,196078,Muy grande,True,EDMO.TO,2025-03-02,2025,3,1,Q1,2025 Q1,True,2025-06-04,2025-08-08,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,24967.0,Medio,PII,"payment_systems,email,active_directory,customer_database",55.32,Medio,74.76,24836445.26,0.0,18854097.72,0.0,25459800.71,49943019.96,477.98,0.021241,-0.040107,-0.001902,35.0,>30 días,Recuperación lenta,Mediana
2025-0715-001,Onyx Quantum Administration Corp.,11134120153.96,10B–100B,US,92,,Solo Primaria,98373,Muy grande,False,,2025-07-15,2025,7,3,Q3,2025 Q3,False,2025-08-18,2025-08-28,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,2143.0,Medio,IP,file_servers,,Sin dato,92.16,11845635.86,0.0,13080281.46,0.0,8036679.74,26901903.94,,,,,,,,Mediana
2023-0430-001,Munich Office AG,671443919.13,< 1B,DE,92,22,Primaria y Secundaria,6199,Muy grande,False,,2023-04-30,2023,4,2,Q2,2023 Q2,False,2023-06-29,2023-08-07,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Rhysida,suspected,2110373.0,Alto,PII,"SSO,website",,Sin dato,77.39,4065189.85,0.0,2731781.67,56658.72,4436238.17,7092188.03,,,,,,,,Pequeña
2021-1025-001,MartQuick Commerce AG,65590235.99,< 1B,CH,44-45,,Solo Primaria,479,Grande,True,MART.SW,2021-10-25,2021,10,4,Q4,2021 Q4,False,2021-11-10,2021-11-24,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,,,,Sin dato,,email,785.05,Alto,78.55,6796252.84,0.0,5689173.86,0.0,,13144900.06,13.73,-0.01038,-0.057774,-0.049691,45.0,>30 días,Recuperación lenta,Pequeña
2024-0601-001,PressAlloy Materials Inc.,311510018.51,< 1B,CA,31-33,,Solo Primaria,1534,Muy grande,False,,2024-06-01,2024,6,2,Q2,2024 Q2,False,2024-06-07,2024-07-16,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,BianLian,suspected,27052.0,Medio,PII,"CRM,SSO,website",,Sin dato,60.5,,,,,,,,,,,,,,Pequeña
2021-0902-002,GuestWelcome Hotels Corp.,5916579982.58,1B–10B,DK,72,,Solo Primaria,83280,Muy grande,True,GUES.CO,2021-09-02,2021,9,3,Q3,2021 Q3,False,2021-10-05,2022-01-07,phishing,,Sin vector secundario,,Royal,suspected,4471.0,Medio,health,file_servers,,Sin dato,60.36,3200000.0,0.0,2072241.72,0.0,2667427.9,5544412.15,46.24,0.003161,-0.018904,-0.034326,149.0,>30 días,Recuperación lenta,Mediana
2024-0501-002,Indigo Retreat Resorts Inc.,1686999948.9,1B–10B,CA,72,,Solo Primaria,23140,Muy grande,True,IRR.TO,2024-05-01,2024,5,2,Q2,2024 Q2,False,2024-06-01,2024-07-26,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,RansomHub,probable,53930.0,Medio,financial,email,,Sin dato,83.8,6887060.89,0.0,4537952.11,2988438.26,4099846.26,14865835.59,12.64,0.01676,-0.064235,-0.086424,322.0,>30 días,Recuperación lenta,Mediana
2024-0411-001,Ridge Cargo Shipping Inc.,141316124.71,< 1B,NO,48-49,,Solo Primaria,1268,Muy grande,True,RCS.OL,2024-04-11,2024,4,2,Q2,2024 Q2,False,2024-04-13,2024-04-26,apt,,Sin vector secundario,,RansomHub,confirmed,17013.0,Medio,PII,"VPN,ERP,SSO,cloud_infrastructure",86.96,Alto,89.65,4366996.95,0.0,3237299.63,783756.79,,9719689.46,8.51,-0.016512,-0.060516,-0.022725,170.0,>30 días,Recuperación lenta,Pequeña
2024-0607-002,Quinn Group Co.,1055613343.53,1B–10B,US,71,92,Primaria y Secundaria,4905,Muy grande,True,QUIN,2024-06-07,2024,6,2,Q2,2024 Q2,False,2024-06-17,2024-07-24,data_breach,,Sin vector secundario,,NoName057,unknown,,Sin dato,,"CRM,payment_systems,SCADA,cloud_infrastructure",,Sin dato,79.35,5748786.83,0.0,4899391.21,0.0,5251387.64,11220257.29,10.79,0.012163,-0.014813,-0.047884,363.0,>30 días,Recuperación lenta,Mediana
2022-0516-001,Indigo Bio MedTech Inc.,56095970.58,< 1B,NO,62,,Solo Primaria,698,Grande,False,,2022-05-16,2022,5,2,Q2,2022 Q2,False,2022-05-28,2022-07-27,phishing,backdoor,backdoor,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,12095.0,Medio,financial,"SSO,file_servers,SCADA",,Sin dato,92.85,,,,,,,,,,,,,,Pequeña
2023-0422-001,Titan Ironwood Platforms Group Inc.,274905309.35,< 1B,US,51,,Solo Primaria,956,Grande,True,TIP,2023-04-22,2023,4,2,Q2,2023 Q2,False,2023-06-26,2023-09-24,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,DarkSide,unknown,15849.0,Medio,IP,"HR_systems,website,customer_database,cloud_infrastructure",,Sin dato,54.02,4000000.0,0.0,1344334.88,0.0,,6160443.81,6.23,0.020538,-0.010554,0.020735,,Sin dato,No recuperado,Pequeña
2022-1106-001,CarbonTool Materials Co.,107811941.06,< 1B,BE,31-33,,Solo Primaria,793,Grande,True,CARB.BR,2022-11-06,2022,11,4,Q4,2022 Q4,True,2022-11-09,2022-12-29,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,BlackSuit,probable,,Sin dato,,"ERP,file_servers,HR_systems,SSO",24.67,Medio,56.56,21600000.0,40756765.69,19367005.1,0.0,,87800574.76,8.63,-0.015222,-0.064089,-0.081064,115.0,>30 días,Recuperación lenta,Pequeña
2023-1212-001,Winnipeg Sciences Holdings Inc.,787476791.09,< 1B,CA,62,,Solo Primaria,4572,Muy grande,True,WINN.TO,2023-12-12,2023,12,4,Q4,2023 Q4,False,2024-02-13,2024-03-31,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,REvil,confirmed,,Sin dato,,"manufacturing_OT,cloud_infrastructure",97.45,Alto,78.85,8216060.11,0.0,3962254.14,0.0,,13274222.4,8.06,-0.01451,-0.018192,-0.031201,83.0,>30 días,Recuperación lenta,Pequeña
2023-0808-002,Spectrum Fox Communications Pvt. Ltd.,86699528.19,< 1B,IN,51,52,Primaria y Secundaria,203,Mediana,False,,2023-08-08,2023,8,3,Q3,2023 Q3,False,2024-02-04,2024-03-11,data_breach,,Sin vector secundario,,,,388151.0,Alto,PII,"active_directory,HR_systems",,Sin dato,76.25,,,,,,,,,,,,,,Pequeña
2023-0823-002,Detroit MedTech Holdings Inc.,4734908941.85,1B–10B,MX,62,,Solo Primaria,47482,Muy grande,False,,2023-08-23,2023,8,3,Q3,2023 Q3,True,2023-11-26,2023-12-09,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Conti,probable,116719.0,Alto,PII,"website,backup_systems",,Sin dato,89.66,882488.05,0.0,929884.04,0.0,,1979035.98,,,,,,,,Mediana
2023-0129-002,Flint Sierra Production Holdings PLC,58463184.04,< 1B,GB,31-33,,Solo Primaria,409,Grande,False,,2023-01-29,2023,1,1,Q1,2023 Q1,False,2023-02-12,2023-02-27,malware,ddos,ddos,,APT41,suspected,865968.0,Alto,IP,"cloud_infrastructure,SCADA,active_directory,HR_systems",45.32,Medio,91.3,951059.95,0.0,739854.41,0.0,,1850228.85,,,,,,,,Pequeña
2022-0119-001,BeloHorizonte Advisory Ltda.,2434679131.7,1B–10B,BR,52,,Solo Primaria,7205,Muy grande,True,BELO.SA,2022-01-19,2022,1,1,Q1,2022 Q1,False,2022-02-21,2022-03-01,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,BlackCat/ALPHV,suspected,727216.0,Alto,mixed,"cloud_infrastructure,SSO,customer_database,CRM",14.44,Bajo,93.04,3600000.0,0.0,2136409.75,0.0,3624794.51,6529740.43,34.03,0.015458,-0.018261,0.001901,56.0,>30 días,Recuperación lenta,Mediana
2024-0424-001,CreativeMedia Media Holdings PLC,159922087.25,< 1B,GB,71,,Solo Primaria,1610,Muy grande,True,CREA.L,2024-04-24,2024,4,2,Q2,2024 Q2,True,2024-05-25,2024-06-17,ddos,,Sin vector secundario,,,,,Sin dato,,"active_directory,VPN",,Sin dato,91.34,,,,,,,13.38,0.021763,0.004843,0.00126,46.0,>30 días,Recuperación lenta,Pequeña
2024-1225-001,Gutierrez Holdings Inc.,61355450.3,< 1B,DK,52,,Solo Primaria,168,Mediana,True,GUTI.CO,2024-12-25,2024,12,4,Q4,2024 Q4,False,2025-01-04,2025-01-11,ransomware,malware,malware,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,5817.0,Medio,IP,"VPN,customer_database",101.75,Alto,78.79,,,,,,,7.97,0.011138,-0.079298,-0.050271,345.0,>30 días,Recuperación lenta,Pequeña
2023-0412-002,Patriot Compass Diagnostics Group Inc.,2902506570.51,1B–10B,US,62,,Solo Primaria,14863,Muy grande,True,PCD,2023-04-12,2023,4,2,Q2,2023 Q2,False,2023-05-14,2023-06-15,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Turla,unknown,395948.0,Alto,IP,"SSO,ERP,website",127.57,Alto,96.37,28800000.0,176110.97,13941063.55,0.0,,47376293.56,37.07,0.029951,-0.030338,-0.020389,122.0,>30 días,Recuperación lenta,Mediana
2025-0112-002,Peregrine Inn Restaurants Holdings PLC,15348833448.41,10B–100B,GB,72,,Solo Primaria,455296,Muy grande,True,PIR.L,2025-01-12,2025,1,1,Q1,2025 Q1,False,2025-03-14,2025-04-18,ddos,,Sin vector secundario,,Scattered_Spider,confirmed,,Sin dato,,"SSO,HR_systems",21.75,Bajo,99.12,5347288.23,0.0,4963176.21,0.0,4487039.25,11394879.16,82.9,-0.016237,-0.016689,0.005281,46.0,>30 días,Recuperación lenta,Mediana
2022-0528-001,Eagle Wolverine Institute Corp.,4407612063.66,1B–10B,CA,61,,Solo Primaria,63633,Muy grande,False,,2022-05-28,2022,5,2,Q2,2022 Q2,False,2022-06-05,2022-07-11,ransomware,trojan,trojan,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,36699.0,Medio,PII,"SCADA,backup_systems",40.64,Medio,83.65,6928074.98,0.0,3025950.5,0.0,,10593257.19,,,,,,,,Mediana
2023-0711-001,Harbor Prime Group Group PLC,1522942145.8,1B–10B,GB,44-45,,Solo Primaria,12948,Muy grande,True,HARB.L,2023-07-11,2023,7,3,Q3,2023 Q3,False,2023-08-10,2023-09-27,backdoor,ransomware,ransomware,Exploitation of unpatched VPN appliance → web shell implant → SSH backdoor installed → persistent access maintained for 6+ months → bulk data exfiltration,,,,Sin dato,,"backup_systems,customer_database,file_servers,HR_systems",,Sin dato,92.93,26061476.37,0.0,8546782.61,0.0,7279719.41,36447597.59,17.99,-0.0064,-0.023994,0.004498,55.0,>30 días,Recuperación lenta,Mediana
2021-1028-001,LearnMentor Education Group N.V.,221886245.3,< 1B,NL,61,,Solo Primaria,4513,Muy grande,False,,2021-10-28,2021,10,4,Q4,2021 Q4,True,2021-11-02,2021-11-09,ransomware,,Sin vector secundario,,FIN11,unknown,3480.0,Medio,health,"manufacturing_OT,CRM,VPN,payment_systems",70.57,Medio,80.32,4076123.91,0.0,2377370.65,0.0,2260869.95,7323066.83,,,,,,,,Pequeña
2021-0626-001,Cedar Cobalt Advisory Inc.,53448382.5,< 1B,AT,54,44-45,Primaria y Secundaria,491,Grande,False,,2021-06-26,2021,6,2,Q2,2021 Q2,False,2021-06-30,2021-07-13,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,93306.0,Medio,mixed,"VPN,file_servers",30.42,Medio,62.99,1153748.65,30812652.0,1274932.51,0.0,442785.11,33353265.06,,,,,,,,Pequeña
2025-1220-002,Detroit Authority Corp.,20091281425.11,10B–100B,US,92,,Solo Primaria,151663,Muy grande,False,,2025-12-20,2025,12,4,Q4,2025 Q4,True,2026-01-21,2026-01-31,malware,ddos,ddos,,APT41,unknown,49282.0,Medio,mixed,"ERP,cloud_infrastructure,website,email",,Sin dato,88.1,9707187.3,0.0,5864800.62,0.0,4800922.12,17897149.15,,,,,,,,Mediana
2025-0705-002,Cypress Aero Shipping Ltd.,43519617.07,< 1B,AU,48-49,62,Primaria y Secundaria,511,Grande,True,CAS.AX,2025-07-05,2025,7,3,Q3,2025 Q3,False,2025-07-20,2025-07-28,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Volt_Typhoon,suspected,276983.0,Alto,financial,"website,HR_systems,ERP,payment_systems,active_directory",,Sin dato,83.47,4822703.51,0.0,2695008.19,50000.0,,8042270.45,9.41,0.002822,-0.002794,-0.020359,351.0,>30 días,Recuperación lenta,Pequeña
2024-1211-001,Palmer Bancorp Group Inc.,90376368110.43,10B–100B,BE,52,,Solo Primaria,282992,Muy grande,True,PALM.BR,2024-12-11,2024,12,4,Q4,2024 Q4,False,2024-12-28,2025-02-06,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,5537.0,Medio,mixed,"cloud_infrastructure,ERP,email,website,active_directory",,Sin dato,89.37,,,,,,,574.22,0.025869,-0.004055,-0.008532,8.0,8-30 días,Recuperación rápida,Mediana
2023-0327-001,Edinburgh Innovations Group PLC,1424161540.75,1B–10B,GB,51,,Solo Primaria,2589,Muy grande,True,EDIN.L,2023-03-27,2023,3,1,Q1,2023 Q1,False,2023-03-29,2023-04-15,supply_chain,phishing,phishing,,Hive,unknown,,Sin dato,,"file_servers,payment_systems,ERP,cloud_infrastructure,backup_systems",11.28,Bajo,79.14,38545354.84,0.0,36570575.13,0.0,33106429.41,86718676.24,7.4,0.021634,-0.034268,-0.0239,318.0,>30 días,Recuperación lenta,Mediana
2021-1016-002,Cypress Forge Consulting Co.,150273938.55,< 1B,US,54,,Solo Primaria,601,Grande,False,,2021-10-16,2021,10,4,Q4,2021 Q4,False,2021-12-19,2021-12-25,ransomware,,Sin vector secundario,,,,,Sin dato,,"website,email,active_directory",85.76,Alto,78.83,15784463.54,13929610.17,8901074.33,0.0,,43719678.48,,,,,,,,Pequeña
2021-0608-001,Takahashi BioSciences Co.,44530914692.85,10B–100B,US,62,,Solo Primaria,198010,Muy grande,True,TAKA,2021-06-08,2021,6,2,Q2,2021 Q2,False,2021-06-18,2021-08-09,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,,Sin dato,,"active_directory,cloud_infrastructure,backup_systems",79.88,Alto,59.73,16786088.08,0.0,10846922.12,0.0,,31973068.81,427.14,-0.009249,-0.066974,-0.002433,12.0,8-30 días,Recuperación rápida,Mediana
2022-0715-002,DealGoods Markets Inc.,41230128927.45,10B–100B,US,44-45,,Solo Primaria,249302,Muy grande,True,DEAL,2022-07-15,2022,7,3,Q3,2022 Q3,False,2022-10-14,2022-10-18,ransomware,,Sin vector secundario,,,,27696.0,Medio,mixed,"SSO,payment_systems,cloud_infrastructure,website",13.84,Bajo,70.21,8858833.23,0.0,3487228.33,0.0,8737446.58,13781694.84,268.5,-0.01609,-0.014246,-0.001005,46.0,>30 días,Recuperación lenta,Mediana
2024-0427-001,Spectrum Citadel Group Group Inc.,328619746.27,< 1B,US,42,,Solo Primaria,983,Grande,True,SPEC,2024-04-27,2024,4,2,Q2,2024 Q2,False,2024-05-04,2024-06-09,trojan,,Sin vector secundario,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,,,24495.0,Medio,credentials,website,,Sin dato,92.31,44363665.75,0.0,40794056.67,256317.29,33455552.63,94751644.84,9.55,0.014285,-0.020275,0.011668,19.0,8-30 días,Recuperación rápida,Pequeña
2025-1018-001,Patriot Compass Diagnostics Group Inc.,2902506570.51,1B–10B,US,62,,Solo Primaria,14863,Muy grande,True,PCD,2025-10-18,2025,10,4,Q4,2025 Q4,False,2025-10-25,2025-12-11,apt,,Sin vector secundario,,,,36780.0,Medio,PII,"SCADA,manufacturing_OT,CRM,customer_database",38.73,Medio,95.19,11198817.63,0.0,8437321.41,501987.53,,22050977.84,27.57,0.015295,-0.022062,0.011013,,Sin dato,No recuperado,Mediana
2024-0831-001,Trident Wave Robotics Co.,937253476.98,< 1B,US,51,,Solo Primaria,2650,Muy grande,True,TWR,2024-08-31,2024,8,3,Q3,2024 Q3,False,2024-10-02,2024-10-17,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Akira,probable,2495.0,Medio,health,"payment_systems,file_servers,manufacturing_OT,website,active_directory",59.68,Medio,57.51,47552154.13,0.0,20916536.1,0.0,26869477.73,84913571.12,11.79,0.005396,-0.067117,0.004261,38.0,>30 días,Recuperación lenta,Pequeña
2024-1030-001,Bristol Software Holdings PLC,421789088.24,< 1B,GB,51,,Solo Primaria,937,Grande,True,BRIS.L,2024-10-30,2024,10,4,Q4,2024 Q4,False,2024-11-13,2025-01-20,ransomware,,Sin vector secundario,,Sandworm,probable,5700.0,Medio,PII,ERP,,Sin dato,86.07,9698489.62,1087717.56,10429201.97,0.0,7643904.68,23620609.43,9.35,0.01099,-0.059465,-0.030836,150.0,>30 días,Recuperación lenta,Pequeña
2025-0608-001,FabriAlloy Industrial Corp.,5335313583.91,1B–10B,DK,31-33,,Solo Primaria,28617,Muy grande,False,,2025-06-08,2025,6,2,Q2,2025 Q2,False,2025-07-12,2025-10-19,backdoor,,Sin vector secundario,Exploitation of unpatched VPN appliance → web shell implant → SSH backdoor installed → persistent access maintained for 6+ months → bulk data exfiltration,,,,Sin dato,,manufacturing_OT,,Sin dato,89.34,110000.0,0.0,120038.21,0.0,158802.44,255360.01,,,,,,,,Mediana
2025-1013-001,DraftConstruct Corp Group Inc.,5996687396.03,1B–10B,US,23,54,Primaria y Secundaria,45311,Muy grande,True,DRAF,2025-10-13,2025,10,4,Q4,2025 Q4,False,2025-10-28,2025-11-10,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Royal,probable,30091.0,Medio,credentials,"ERP,website,active_directory",51.65,Medio,80.72,21464889.13,0.0,19725690.13,7443184.07,21344648.51,55516418.52,44.43,0.003946,-0.044565,-0.062266,174.0,>30 días,Recuperación lenta,Mediana
2021-0621-001,Crimson Genome Diagnostics Inc.,511354635.18,< 1B,US,62,,Solo Primaria,2731,Muy grande,True,CGD,2021-06-21,2021,6,2,Q2,2021 Q2,False,2021-07-03,2021-07-17,ransomware,data_breach,data_breach,,,,232826.0,Alto,mixed,"customer_database,manufacturing_OT,email,website,file_servers",77.37,Alto,97.04,138065751.5,0.0,138056930.69,0.0,147348432.84,285803107.07,6.83,-0.013509,-0.04261,0.015574,30.0,8-30 días,Recuperación rápida,Pequeña
2025-0512-001,Eagle Neuro Diagnostics Corp.,3622725612.6,1B–10B,DK,62,,Solo Primaria,17990,Muy grande,True,END.CO,2025-05-12,2025,5,2,Q2,2025 Q2,False,2025-11-13,2025-11-28,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,FIN7,suspected,9179.0,Medio,credentials,"website,payment_systems,manufacturing_OT,customer_database,VPN",23.33,Bajo,78.92,23092973.96,0.0,10555768.73,0.0,,37914466.01,45.05,-0.005933,-0.03973,-0.00722,28.0,8-30 días,Recuperación rápida,Mediana
2022-0202-001,Apex Aspire Learning Holdings PLC,3660849300.8,1B–10B,GB,61,,Solo Primaria,43640,Muy grande,False,,2022-02-02,2022,2,1,Q1,2022 Q1,False,2022-02-08,2022-03-28,data_breach,,Sin vector secundario,,Rhysida,probable,38085.0,Medio,IP,"SCADA,customer_database,CRM,manufacturing_OT,backup_systems",,Sin dato,56.76,75382593.67,0.0,58772367.3,0.0,,157451926.15,,,,,,,,Mediana
2025-0917-005,SignalProto Labs Holdings Co. Ltd.,1679705893.91,1B–10B,JP,51,,Solo Primaria,4652,Muy grande,False,,2025-09-17,2025,9,3,Q3,2025 Q3,False,2025-09-29,2025-10-18,ddos,phishing,phishing,,APT29,suspected,,Sin dato,,"email,file_servers,CRM",,Sin dato,75.23,438788.28,0.0,221636.49,0.0,443881.44,782911.1,,,,,,,,Mediana
2021-0326-001,GuarantyBond Group Group Inc.,5717804132.62,1B–10B,BE,52,,Solo Primaria,20475,Muy grande,True,GUAR.BR,2021-03-26,2021,3,1,Q1,2021 Q1,True,2021-05-30,2021-07-15,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,BianLian,probable,,Sin dato,,"SCADA,email",,Sin dato,72.37,39433374.43,0.0,37554112.84,0.0,37860436.63,83485011.28,74.72,-0.016028,-0.009882,0.005594,16.0,8-30 días,Recuperación rápida,Mediana
2022-0817-001,Belfast Fabrication Group PLC,35664152045.95,10B–100B,GB,31-33,,Solo Primaria,146628,Muy grande,True,BELF.L,2022-08-17,2022,8,3,Q3,2022 Q3,False,2022-08-31,2022-10-01,phishing,,Sin vector secundario,,,,1049.0,Medio,mixed,"VPN,backup_systems,HR_systems,CRM",,Sin dato,76.97,848804782.43,0.0,599934285.46,0.0,,1574754909.63,223.42,0.011639,-0.010729,0.002575,39.0,>30 días,Recuperación lenta,Mediana
